"","Biennium","BillId","BillNumber"
"4615","2017-18","HB 1943","1943"
"4616","2017-18","HB 1945","1945"
"4617","2017-18","HB 1946","1946"
"4618","2017-18","HB 1947","1947"
"4619","2017-18","HB 1948","1948"
"4620","2017-18","HB 1949","1949"
"4621","2017-18","HB 1950","1950"
"4622","2017-18","HB 1951","1951"
"4623","2017-18","ESHB 1952","1952"
"4624","2017-18","HB 1953","1953"
"4625","2017-18","SHB 1953","1953"
"4626","2017-18","HB 1954","1954"
"4627","2017-18","HB 1955","1955"
"4628","2017-18","HB 1956","1956"
"4629","2017-18","HB 1957","1957"
"4630","2017-18","EHB 1958","1958"
"4631","2017-18","SHB 1958","1958"
"4632","2017-18","HB 1960","1960"
"4633","2017-18","HB 1961","1961"
"4634","2017-18","HB 1962","1962"
"4635","2017-18","HB 1963","1963"
"4636","2017-18","HB 1964","1964"
"4637","2017-18","SHB 1966","1966"
"4638","2017-18","EHB 1967","1967"
"4639","2017-18","HB 1968","1968"
"4640","2017-18","SHB 1968","1968"
"4641","2017-18","HB 1969","1969"
"4642","2017-18","HB 1970","1970"
"4643","2017-18","HB 1971","1971"
"4644","2017-18","HB 1972","1972"
"4645","2017-18","HB 1973","1973"
"4646","2017-18","HB 1974","1974"
"4647","2017-18","HB 1975","1975"
"4648","2017-18","HB 1976","1976"
"4649","2017-18","SHB 1976","1976"
"4650","2017-18","HB 1977","1977"
"4651","2017-18","HB 1978","1978"
"4652","2017-18","HB 1979","1979"
"4653","2017-18","2SHB 1980","1980"
"4654","2017-18","HB 1981","1981"
"4655","2017-18","SHB 1981","1981"
"4656","2017-18","HB 1982","1982"
"4657","2017-18","HB 1984","1984"
"4658","2017-18","SHB 1984","1984"
"4659","2017-18","HB 1985","1985"
"4660","2017-18","HB 1986","1986"
"4661","2017-18","HB 1987","1987"
"4662","2017-18","SHB 1987","1987"
"4663","2017-18","2SHB 1987","1987"
"4664","2017-18","HB 1989","1989"
"4665","2017-18","HB 1990","1990"
"4666","2017-18","HB 1991","1991"
"4667","2017-18","HB 1992","1992"
"4668","2017-18","HB 1993","1993"
"4669","2017-18","HB 1994","1994"
"4670","2017-18","HB 1995","1995"
"4671","2017-18","SHB 1995","1995"
"4672","2017-18","2SHB 1995","1995"
"4673","2017-18","HB 1996","1996"
"4674","2017-18","HB 1997","1997"
"4675","2017-18","HB 1998","1998"
"4676","2017-18","HB 1999","1999"
"4677","2017-18","SHB 1999","1999"
"4678","2017-18","HB 2000","2000"
"4679","2017-18","SHB 2000","2000"
"4680","2017-18","HB 2001","2001"
"4681","2017-18","SHB 2001","2001"
"4682","2017-18","HB 2002","2002"
"4683","2017-18","HB 2004","2004"
"4684","2017-18","SHB 2004","2004"
"4685","2017-18","2SHB 2004","2004"
"4686","2017-18","SHB 2006","2006"
"4687","2017-18","E2SHB 2006","2006"
"4688","2017-18","HB 2007","2007"
"4689","2017-18","EHB 2008","2008"
"4690","2017-18","E2SHB 2009","2009"
"4691","2017-18","HB 2011","2011"
"4692","2017-18","HB 2012","2012"
"4693","2017-18","HB 2013","2013"
"4694","2017-18","SHB 2013","2013"
"4695","2017-18","HB 2014","2014"
"4696","2017-18","SHB 2014","2014"
"4697","2017-18","HB 2015","2015"
"4698","2017-18","SHB 2015","2015"
"4699","2017-18","2SHB 2015","2015"
"4700","2017-18","SHB 2016","2016"
"4701","2017-18","HB 2017","2017"
"4702","2017-18","HB 2018","2018"
"4703","2017-18","SHB 2018","2018"
"4704","2017-18","HB 2019","2019"
"4705","2017-18","HB 2020","2020"
"4706","2017-18","SHB 2021","2021"
"4707","2017-18","HB 2022","2022"
"4708","2017-18","HB 2024","2024"
"4709","2017-18","HB 2025","2025"
"4710","2017-18","SHB 2025","2025"
"4711","2017-18","2SHB 2025","2025"
"4712","2017-18","HB 2026","2026"
"4713","2017-18","HB 2027","2027"
"4714","2017-18","HB 2028","2028"
"4715","2017-18","SHB 2028","2028"
"4716","2017-18","2SHB 2028","2028"
"4717","2017-18","ESHB 2029","2029"
"4718","2017-18","2SHB 2029","2029"
"4719","2017-18","HB 2030","2030"
"4720","2017-18","HB 2031","2031"
"4721","2017-18","HB 2032","2032"
"4722","2017-18","HB 2033","2033"
"4723","2017-18","HB 2034","2034"
"4724","2017-18","HB 2035","2035"
"4725","2017-18","SHB 2035","2035"
"4726","2017-18","HB 2036","2036"
"4727","2017-18","HB 2039","2039"
"4728","2017-18","HB 2040","2040"
"4729","2017-18","HB 2041","2041"
"4730","2017-18","HB 2042","2042"
"4731","2017-18","HB 2043","2043"
"4732","2017-18","HB 2044","2044"
"4733","2017-18","SHB 2044","2044"
"4734","2017-18","HB 2045","2045"
"4735","2017-18","SHB 2045","2045"
"4736","2017-18","HB 2046","2046"
"4737","2017-18","HB 2047","2047"
"4738","2017-18","HB 2048","2048"
"4739","2017-18","HB 2049","2049"
"4740","2017-18","HB 2050","2050"
"4741","2017-18","HB 2051","2051"
"4742","2017-18","HB 2053","2053"
"4743","2017-18","HB 2054","2054"
"4744","2017-18","HB 2055","2055"
"4745","2017-18","HB 2056","2056"
"4746","2017-18","2ESHB 2057","2057"
"4747","2017-18","HB 2059","2059"
"4748","2017-18","HB 2060","2060"
"4749","2017-18","HB 2061","2061"
"4750","2017-18","HB 2062","2062"
"4751","2017-18","HB 2063","2063"
"4752","2017-18","HB 2065","2065"
"4753","2017-18","HB 2066","2066"
"4754","2017-18","HB 2067","2067"
"4755","2017-18","HB 2068","2068"
"4756","2017-18","HB 2069","2069"
"4757","2017-18","HB 2070","2070"
"4758","2017-18","HB 2071","2071"
"4759","2017-18","HB 2072","2072"
"4760","2017-18","HB 2074","2074"
"4761","2017-18","HB 2075","2075"
"4762","2017-18","HB 2076","2076"
"4763","2017-18","HB 2077","2077"
"4764","2017-18","HB 2078","2078"
"4765","2017-18","HB 2079","2079"
"4766","2017-18","HB 2080","2080"
"4767","2017-18","HB 2081","2081"
"4768","2017-18","HB 2082","2082"
"4769","2017-18","HB 2083","2083"
"4770","2017-18","HB 2084","2084"
"4771","2017-18","HB 2085","2085"
"4772","2017-18","HB 2086","2086"
"4773","2017-18","HB 2087","2087"
"4774","2017-18","HB 2088","2088"
"4775","2017-18","HB 2089","2089"
"4776","2017-18","HB 2090","2090"
"4777","2017-18","HB 2091","2091"
"4778","2017-18","HB 2092","2092"
"4779","2017-18","HB 2093","2093"
"4780","2017-18","HB 2094","2094"
"4781","2017-18","EHB 2095","2095"
"4782","2017-18","HB 2096","2096"
"4783","2017-18","EHB 2097","2097"
"4784","2017-18","HB 2098","2098"
"4785","2017-18","ESHB 2098","2098"
"4786","2017-18","HB 2099","2099"
"4787","2017-18","SHB 2099","2099"
"4788","2017-18","HB 2100","2100"
"4789","2017-18","HB 2101","2101"
"4790","2017-18","SHB 2101","2101"
"4791","2017-18","HB 2102","2102"
"4792","2017-18","HB 2103","2103"
"4793","2017-18","HB 2104","2104"
"4794","2017-18","HB 2105","2105"
"4795","2017-18","2EHB 2107","2107"
"4796","2017-18","HB 2108","2108"
"4797","2017-18","HB 2109","2109"
"4798","2017-18","HB 2110","2110"
"4799","2017-18","HB 2111","2111"
"4800","2017-18","HB 2112","2112"
"4801","2017-18","HB 2113","2113"
"4802","2017-18","2ESHB 2114","2114"
"4803","2017-18","HB 2115","2115"
"4804","2017-18","HB 2116","2116"
"4805","2017-18","HB 2117","2117"
"4806","2017-18","HB 2118","2118"
"4807","2017-18","HB 2119","2119"
"4808","2017-18","HB 2120","2120"
"4809","2017-18","ESHB 2121","2121"
"4810","2017-18","HB 2122","2122"
"4811","2017-18","HB 2123","2123"
"4812","2017-18","HB 2124","2124"
"4813","2017-18","HB 2125","2125"
"4814","2017-18","HB 2127","2127"
"4815","2017-18","HB 2128","2128"
"4816","2017-18","HB 2129","2129"
"4817","2017-18","HB 2130","2130"
"4818","2017-18","HB 2131","2131"
"4819","2017-18","HB 2132","2132"
"4820","2017-18","HB 2133","2133"
"4821","2017-18","SHB 2133","2133"
"4822","2017-18","HB 2134","2134"
"4823","2017-18","HB 2135","2135"
"4824","2017-18","HB 2136","2136"
"4825","2017-18","HB 2137","2137"
"4826","2017-18","HB 2139","2139"
"4827","2017-18","HB 2140","2140"
"4828","2017-18","HB 2141","2141"
"4829","2017-18","HB 2142","2142"
"4830","2017-18","E2SHB 2143","2143"
"4831","2017-18","HB 2144","2144"
"4832","2017-18","HB 2145","2145"
"4833","2017-18","HB 2146","2146"
"4834","2017-18","HB 2147","2147"
"4835","2017-18","HB 2148","2148"
"4836","2017-18","HB 2149","2149"
"4837","2017-18","HB 2150","2150"
"4838","2017-18","HB 2151","2151"
"4839","2017-18","HB 2152","2152"
"4840","2017-18","HB 2153","2153"
"4841","2017-18","HB 2154","2154"
"4842","2017-18","HB 2155","2155"
"4843","2017-18","HB 2156","2156"
"4844","2017-18","HB 2157","2157"
"4845","2017-18","HB 2158","2158"
"4846","2017-18","HB 2159","2159"
"4847","2017-18","HB 2160","2160"
"4848","2017-18","HB 2161","2161"
"4849","2017-18","HB 2162","2162"
"4850","2017-18","HB 2164","2164"
"4851","2017-18","HB 2165","2165"
"4852","2017-18","SHB 2165","2165"
"4853","2017-18","2SHB 2165","2165"
"4854","2017-18","HB 2166","2166"
"4855","2017-18","HB 2167","2167"
"4856","2017-18","HB 2168","2168"
"4857","2017-18","HB 2169","2169"
"4858","2017-18","HB 2170","2170"
"4859","2017-18","HB 2171","2171"
"4860","2017-18","HB 2172","2172"
"4861","2017-18","HB 2173","2173"
"4862","2017-18","HB 2174","2174"
"4863","2017-18","EHB 2175","2175"
"4864","2017-18","SHB 2175","2175"
"4865","2017-18","HB 2176","2176"
"4866","2017-18","HB 2177","2177"
"4867","2017-18","SHB 2177","2177"
"4868","2017-18","E2SHB 2177","2177"
"4869","2017-18","HB 2178","2178"
"4870","2017-18","HB 2179","2179"
"4871","2017-18","HB 2180","2180"
"4872","2017-18","HB 2181","2181"
"4873","2017-18","SHB 2182","2182"
"4874","2017-18","HB 2183","2183"
"4875","2017-18","HB 2184","2184"
"4876","2017-18","HB 2185","2185"
"4877","2017-18","HB 2186","2186"
"4878","2017-18","SHB 2186","2186"
"4879","2017-18","HB 2187","2187"
"4880","2017-18","HB 2188","2188"
"4881","2017-18","HB 2189","2189"
"4882","2017-18","HB 2191","2191"
"4883","2017-18","HB 2192","2192"
"4884","2017-18","HB 2193","2193"
"4885","2017-18","HB 2194","2194"
"4886","2017-18","HB 2195","2195"
"4887","2017-18","HB 2196","2196"
"4888","2017-18","HB 2197","2197"
"4889","2017-18","HB 2198","2198"
"4890","2017-18","HB 2199","2199"
"4891","2017-18","ESHB 2200","2200"
"4892","2017-18","EHB 2201","2201"
"4893","2017-18","HB 2203","2203"
"4894","2017-18","HB 2204","2204"
"4895","2017-18","HB 2205","2205"
"4896","2017-18","HB 2206","2206"
"4897","2017-18","HB 2207","2207"
"4898","2017-18","HB 2208","2208"
"4899","2017-18","HB 2209","2209"
"4900","2017-18","HB 2210","2210"
"4901","2017-18","HB 2211","2211"
"4902","2017-18","HB 2212","2212"
"4903","2017-18","HB 2214","2214"
"4904","2017-18","HB 2215","2215"
"4905","2017-18","HB 2216","2216"
"4906","2017-18","HB 2217","2217"
"4907","2017-18","HB 2218","2218"
"4908","2017-18","HB 2219","2219"
"4909","2017-18","HB 2220","2220"
"4910","2017-18","HB 2221","2221"
"4911","2017-18","HB 2223","2223"
"4912","2017-18","HB 2225","2225"
"4913","2017-18","HB 2226","2226"
"4914","2017-18","HB 2227","2227"
"4915","2017-18","SHB 2227","2227"
"4916","2017-18","2SHB 2227","2227"
"4917","2017-18","HB 2228","2228"
"4918","2017-18","HB 2229","2229"
"4919","2017-18","SHB 2229","2229"
"4920","2017-18","HB 2230","2230"
"4921","2017-18","HB 2231","2231"
"4922","2017-18","HB 2232","2232"
"4923","2017-18","HB 2233","2233"
"4924","2017-18","HB 2234","2234"
"4925","2017-18","HB 2235","2235"
"4926","2017-18","HB 2236","2236"
"4927","2017-18","HB 2237","2237"
"4928","2017-18","HB 2238","2238"
"4929","2017-18","HB 2239","2239"
"4930","2017-18","HB 2240","2240"
"4931","2017-18","HB 2241","2241"
"4932","2017-18","HB 2244","2244"
"4933","2017-18","HB 2245","2245"
"4934","2017-18","HB 2246","2246"
"4935","2017-18","HB 2247","2247"
"4936","2017-18","HB 2248","2248"
"4937","2017-18","HB 2249","2249"
"4938","2017-18","HB 2250","2250"
"4939","2017-18","HB 2251","2251"
"4940","2017-18","SHB 2251","2251"
"4941","2017-18","HB 2252","2252"
"4942","2017-18","HB 2253","2253"
"4943","2017-18","SHB 2253","2253"
"4944","2017-18","HB 2254","2254"
"4945","2017-18","SHB 2254","2254"
"4946","2017-18","HB 2255","2255"
"4947","2017-18","HB 2256","2256"
"4948","2017-18","SHB 2256","2256"
"4949","2017-18","HB 2257","2257"
"4950","2017-18","HB 2258","2258"
"4951","2017-18","SHB 2258","2258"
"4952","2017-18","EHB 2259","2259"
"4953","2017-18","HB 2260","2260"
"4954","2017-18","HB 2261","2261"
"4955","2017-18","HB 2262","2262"
"4956","2017-18","SHB 2262","2262"
"4957","2017-18","2SHB 2262","2262"
"4958","2017-18","HB 2263","2263"
"4959","2017-18","SHB 2263","2263"
"4960","2017-18","HB 2264","2264"
"4961","2017-18","SHB 2264","2264"
"4962","2017-18","HB 2265","2265"
"4963","2017-18","HB 2266","2266"
"4964","2017-18","HB 2267","2267"
"4965","2017-18","HB 2268","2268"
"4966","2017-18","HB 2269","2269"
"4967","2017-18","SHB 2269","2269"
"4968","2017-18","2SHB 2269","2269"
"4969","2017-18","HB 2270","2270"
"4970","2017-18","HB 2271","2271"
"4971","2017-18","HB 2272","2272"
"4972","2017-18","HB 2273","2273"
"4973","2017-18","SHB 2273","2273"
"4974","2017-18","HB 2274","2274"
"4975","2017-18","HB 2275","2275"
"4976","2017-18","HB 2276","2276"
"4977","2017-18","SHB 2276","2276"
"4978","2017-18","HB 2277","2277"
"4979","2017-18","HB 2278","2278"
"4980","2017-18","SHB 2278","2278"
"4981","2017-18","HB 2279","2279"
"4982","2017-18","SHB 2279","2279"
"4983","2017-18","HB 2280","2280"
"4984","2017-18","SHB 2280","2280"
"4985","2017-18","HB 2281","2281"
"4986","2017-18","SHB 2281","2281"
"4987","2017-18","HB 2282","2282"
"4988","2017-18","SHB 2282","2282"
"4989","2017-18","HB 2283","2283"
"4990","2017-18","SHB 2283","2283"
"4991","2017-18","2SHB 2283","2283"
"4992","2017-18","HB 2284","2284"
"4993","2017-18","SHB 2284","2284"
"4994","2017-18","HB 2285","2285"
"4995","2017-18","ESHB 2285","2285"
"4996","2017-18","HB 2286","2286"
"4997","2017-18","HB 2287","2287"
"4998","2017-18","SHB 2287","2287"
"4999","2017-18","HB 2288","2288"
"5000","2017-18","SHB 2288","2288"
"5001","2017-18","HB 2289","2289"
"5002","2017-18","SHB 2289","2289"
"5003","2017-18","HB 2290","2290"
"5004","2017-18","SHB 2290","2290"
"5005","2017-18","HB 2291","2291"
"5006","2017-18","SHB 2291","2291"
"5007","2017-18","HB 2292","2292"
"5008","2017-18","SHB 2292","2292"
"5009","2017-18","HB 2293","2293"
"5010","2017-18","HB 2294","2294"
"5011","2017-18","HB 2295","2295"
"5012","2017-18","ESHB 2295","2295"
"5013","2017-18","HB 2296","2296"
"5014","2017-18","SHB 2296","2296"
"5015","2017-18","HB 2297","2297"
"5016","2017-18","SHB 2297","2297"
"5017","2017-18","HB 2298","2298"
"5018","2017-18","SHB 2298","2298"
"5019","2017-18","HB 2299","2299"
"5020","2017-18","ESHB 2299","2299"
"5021","2017-18","HB 2300","2300"
"5022","2017-18","HB 2301","2301"
"5023","2017-18","HB 2302","2302"
"5024","2017-18","HB 2303","2303"
"5025","2017-18","HB 2304","2304"
"5026","2017-18","HB 2305","2305"
"5027","2017-18","HB 2306","2306"
"5028","2017-18","HB 2307","2307"
"5029","2017-18","HB 2308","2308"
"5030","2017-18","SHB 2308","2308"
"5031","2017-18","EHB 2309","2309"
"5032","2017-18","HB 2310","2310"
"5033","2017-18","HB 2311","2311"
"5034","2017-18","ESHB 2311","2311"
"5035","2017-18","HB 2312","2312"
"5036","2017-18","SHB 2312","2312"
"5037","2017-18","HB 2313","2313"
"5038","2017-18","HB 2314","2314"
"5039","2017-18","HB 2315","2315"
"5040","2017-18","HB 2316","2316"
"5041","2017-18","HB 2317","2317"
"5042","2017-18","SHB 2317","2317"
"5043","2017-18","HB 2318","2318"
"5044","2017-18","HB 2319","2319"
"5045","2017-18","SHB 2319","2319"
"5046","2017-18","HB 2320","2320"
"5047","2017-18","SHB 2320","2320"
"5048","2017-18","HB 2321","2321"
"5049","2017-18","HB 2322","2322"
"5050","2017-18","SHB 2322","2322"
"5051","2017-18","HB 2323","2323"
"5052","2017-18","HB 2324","2324"
"5053","2017-18","HB 2325","2325"
"5054","2017-18","HB 2326","2326"
"5055","2017-18","HB 2327","2327"
"5056","2017-18","ESHB 2327","2327"
"5057","2017-18","HB 2328","2328"
"5058","2017-18","HB 2329","2329"
"5059","2017-18","HB 2330","2330"
"5060","2017-18","SHB 2330","2330"
"5061","2017-18","HB 2331","2331"
"5062","2017-18","SHB 2331","2331"
"5063","2017-18","EHB 2332","2332"
"5064","2017-18","HB 2333","2333"
"5065","2017-18","HB 2334","2334"
"5066","2017-18","SHB 2334","2334"
"5067","2017-18","E2SHB 2334","2334"
"5068","2017-18","HB 2335","2335"
"5069","2017-18","SHB 2335","2335"
"5070","2017-18","HB 2336","2336"
"5071","2017-18","SHB 2336","2336"
"5072","2017-18","HB 2337","2337"
"5073","2017-18","HB 2338","2338"
"5074","2017-18","SHB 2338","2338"
"5075","2017-18","2SHB 2338","2338"
"5076","2017-18","HB 2339","2339"
"5077","2017-18","HB 2340","2340"
"5078","2017-18","HB 2341","2341"
"5079","2017-18","HB 2342","2342"
"5080","2017-18","SHB 2342","2342"
"5081","2017-18","HB 2343","2343"
"5082","2017-18","HB 2344","2344"
"5083","2017-18","HB 2345","2345"
"5084","2017-18","SHB 2345","2345"
"5085","2017-18","HB 2346","2346"
"5086","2017-18","HB 2347","2347"
"5087","2017-18","HB 2348","2348"
"5088","2017-18","HB 2349","2349"
"5089","2017-18","EHB 2350","2350"
"5090","2017-18","HB 2351","2351"
"5091","2017-18","HB 2352","2352"
"5092","2017-18","HB 2353","2353"
"5093","2017-18","SHB 2353","2353"
"5094","2017-18","HB 2354","2354"
"5095","2017-18","HB 2355","2355"
"5096","2017-18","SHB 2355","2355"
"5097","2017-18","HB 2356","2356"
"5098","2017-18","ESHB 2356","2356"
"5099","2017-18","HB 2357","2357"
"5100","2017-18","HB 2358","2358"
"5101","2017-18","HB 2359","2359"
"5102","2017-18","HB 2360","2360"
"5103","2017-18","SHB 2360","2360"
"5104","2017-18","HB 2361","2361"
"5105","2017-18","SHB 2361","2361"
"5106","2017-18","HB 2362","2362"
"5107","2017-18","ESHB 2362","2362"
"5108","2017-18","HB 2363","2363"
"5109","2017-18","HB 2364","2364"
"5110","2017-18","HB 2365","2365"
"5111","2017-18","SHB 2365","2365"
"5112","2017-18","HB 2366","2366"
"5113","2017-18","HB 2367","2367"
"5114","2017-18","SHB 2367","2367"
"5115","2017-18","HB 2368","2368"
"5116","2017-18","HB 2369","2369"
"5117","2017-18","SHB 2369","2369"
"5118","2017-18","HB 2370","2370"
"5119","2017-18","HB 2371","2371"
"5120","2017-18","SHB 2371","2371"
"5121","2017-18","HB 2372","2372"
"5122","2017-18","HB 2373","2373"
"5123","2017-18","HB 2374","2374"
"5124","2017-18","HB 2375","2375"
"5125","2017-18","HB 2376","2376"
"5126","2017-18","HB 2377","2377"
"5127","2017-18","SHB 2377","2377"
"5128","2017-18","HB 2378","2378"
"5129","2017-18","HB 2379","2379"
"5130","2017-18","HB 2380","2380"
"5131","2017-18","HB 2381","2381"
"5132","2017-18","ESHB 2381","2381"
"5133","2017-18","HB 2382","2382"
"5134","2017-18","SHB 2382","2382"
"5135","2017-18","2SHB 2382","2382"
"5136","2017-18","3SHB 2382","2382"
"5137","2017-18","HB 2383","2383"
"5138","2017-18","HB 2384","2384"
"5139","2017-18","SHB 2384","2384"
"5140","2017-18","HB 2385","2385"
"5141","2017-18","HB 2386","2386"
"5142","2017-18","SHB 2386","2386"
"5143","2017-18","HB 2387","2387"
"5144","2017-18","HB 2388","2388"
"5145","2017-18","HB 2389","2389"
"5146","2017-18","SHB 2389","2389"
"5147","2017-18","HB 2390","2390"
"5148","2017-18","SHB 2390","2390"
"5149","2017-18","2SHB 2390","2390"
"5150","2017-18","HB 2391","2391"
"5151","2017-18","HB 2392","2392"
"5152","2017-18","HB 2393","2393"
"5153","2017-18","HB 2394","2394"
"5154","2017-18","HB 2395","2395"
"5155","2017-18","SHB 2395","2395"
"5156","2017-18","HB 2396","2396"
"5157","2017-18","SHB 2396","2396"
"5158","2017-18","E2SHB 2396","2396"
"5159","2017-18","HB 2397","2397"
"5160","2017-18","HB 2398","2398"
"5161","2017-18","SHB 2398","2398"
"5162","2017-18","HB 2399","2399"
"5163","2017-18","HB 2400","2400"
"5164","2017-18","HB 2401","2401"
"5165","2017-18","HB 2402","2402"
"5166","2017-18","SHB 2402","2402"
"5167","2017-18","HB 2403","2403"
"5168","2017-18","SHB 2403","2403"
"5169","2017-18","HB 2404","2404"
"5170","2017-18","HB 2405","2405"
"5171","2017-18","SHB 2405","2405"
"5172","2017-18","HB 2406","2406"
"5173","2017-18","ESHB 2406","2406"
"5174","2017-18","HB 2407","2407"
"5175","2017-18","HB 2408","2408"
"5176","2017-18","ESHB 2408","2408"
"5177","2017-18","HB 2409","2409"
"5178","2017-18","HB 2410","2410"
"5179","2017-18","SHB 2410","2410"
"5180","2017-18","HB 2411","2411"
"5181","2017-18","SHB 2411","2411"
"5182","2017-18","HB 2412","2412"
"5183","2017-18","SHB 2412","2412"
"5184","2017-18","HB 2413","2413"
"5185","2017-18","SHB 2413","2413"
"5186","2017-18","HB 2414","2414"
"5187","2017-18","HB 2415","2415"
"5188","2017-18","SHB 2415","2415"
"5189","2017-18","HB 2416","2416"
"5190","2017-18","HB 2417","2417"
"5191","2017-18","HB 2418","2418"
"5192","2017-18","HB 2419","2419"
"5193","2017-18","SHB 2419","2419"
"5194","2017-18","HB 2420","2420"
"5195","2017-18","ESHB 2420","2420"
"5196","2017-18","HB 2421","2421"
"5197","2017-18","HB 2422","2422"
"5198","2017-18","HB 2423","2423"
"5199","2017-18","SHB 2423","2423"
"5200","2017-18","HB 2424","2424"
"5201","2017-18","SHB 2424","2424"
"5202","2017-18","HB 2425","2425"
"5203","2017-18","HB 2426","2426"
"5204","2017-18","HB 2427","2427"
"5205","2017-18","HB 2428","2428"
"5206","2017-18","HB 2429","2429"
"5207","2017-18","HB 2430","2430"
"5208","2017-18","HB 2431","2431"
"5209","2017-18","HB 2432","2432"
"5210","2017-18","HB 2433","2433"
"5211","2017-18","HB 2434","2434"
"5212","2017-18","HB 2435","2435"
"5213","2017-18","HB 2436","2436"
"5214","2017-18","SHB 2436","2436"
"5215","2017-18","2SHB 2436","2436"
"5216","2017-18","HB 2437","2437"
"5217","2017-18","ESHB 2437","2437"
"5218","2017-18","HB 2438","2438"
"5219","2017-18","EHB 2439","2439"
"5220","2017-18","HB 2440","2440"
"5221","2017-18","HB 2441","2441"
"5222","2017-18","HB 2442","2442"
"5223","2017-18","SHB 2442","2442"
"5224","2017-18","HB 2443","2443"
"5225","2017-18","EHB 2444","2444"
"5226","2017-18","HB 2445","2445"
"5227","2017-18","HB 2446","2446"
"5228","2017-18","HB 2447","2447"
"5229","2017-18","HB 2448","2448"
"5230","2017-18","SHB 2448","2448"
"5231","2017-18","HB 2449","2449"
"5232","2017-18","SHB 2449","2449"
"5233","2017-18","HB 2450","2450"
"5234","2017-18","SHB 2450","2450"
"5235","2017-18","HB 2451","2451"
"5236","2017-18","SHB 2451","2451"
"5237","2017-18","HB 2452","2452"
"5238","2017-18","HB 2453","2453"
"5239","2017-18","HB 2454","2454"
"5240","2017-18","HB 2455","2455"
"5241","2017-18","HB 2456","2456"
"5242","2017-18","SHB 2456","2456"
"5243","2017-18","HB 2457","2457"
"5244","2017-18","HB 2458","2458"
"5245","2017-18","SHB 2458","2458"
"5246","2017-18","HB 2459","2459"
"5247","2017-18","HB 2460","2460"
"5248","2017-18","HB 2461","2461"
"5249","2017-18","HB 2462","2462"
"5250","2017-18","HB 2463","2463"
"5251","2017-18","SHB 2463","2463"
"5252","2017-18","HB 2464","2464"
"5253","2017-18","HB 2465","2465"
"5254","2017-18","HB 2466","2466"
"5255","2017-18","SHB 2466","2466"
"5256","2017-18","HB 2467","2467"
"5257","2017-18","HB 2468","2468"
"5258","2017-18","HB 2469","2469"
"5259","2017-18","SHB 2469","2469"
"5260","2017-18","HB 2470","2470"
"5261","2017-18","HB 2471","2471"
"5262","2017-18","HB 2472","2472"
"5263","2017-18","ESHB 2472","2472"
"5264","2017-18","HB 2473","2473"
"5265","2017-18","HB 2474","2474"
"5266","2017-18","HB 2475","2475"
"5267","2017-18","SHB 2475","2475"
"5268","2017-18","HB 2476","2476"
"5269","2017-18","SHB 2476","2476"
"5270","2017-18","HB 2477","2477"
"5271","2017-18","HB 2478","2478"
"5272","2017-18","HB 2479","2479"
"5273","2017-18","HB 2480","2480"
"5274","2017-18","SHB 2480","2480"
"5275","2017-18","HB 2481","2481"
"5276","2017-18","HB 2482","2482"
"5277","2017-18","HB 2483","2483"
"5278","2017-18","HB 2484","2484"
"5279","2017-18","HB 2485","2485"
"5280","2017-18","SHB 2485","2485"
"5281","2017-18","HB 2486","2486"
"5282","2017-18","SHB 2486","2486"
"5283","2017-18","2SHB 2486","2486"
"5284","2017-18","HB 2487","2487"
"5285","2017-18","HB 2488","2488"
"5286","2017-18","HB 2489","2489"
"5287","2017-18","ESHB 2489","2489"
"5288","2017-18","HB 2490","2490"
"5289","2017-18","HB 2491","2491"
"5290","2017-18","HB 2492","2492"
"5291","2017-18","HB 2493","2493"
"5292","2017-18","HB 2494","2494"
"5293","2017-18","HB 2495","2495"
"5294","2017-18","HB 2496","2496"
"5295","2017-18","HB 2497","2497"
"5296","2017-18","SHB 2497","2497"
"5297","2017-18","HB 2498","2498"
"5298","2017-18","HB 2499","2499"
"5299","2017-18","HB 2500","2500"
"5300","2017-18","HB 2501","2501"
"5301","2017-18","HB 2502","2502"
"5302","2017-18","SHB 2502","2502"
"5303","2017-18","HB 2503","2503"
"5304","2017-18","HB 2504","2504"
"5305","2017-18","HB 2505","2505"
"5306","2017-18","SHB 2505","2505"
"5307","2017-18","HB 2506","2506"
"5308","2017-18","HB 2507","2507"
"5309","2017-18","HB 2508","2508"
"5310","2017-18","EHB 2509","2509"
"5311","2017-18","HB 2510","2510"
"5312","2017-18","SHB 2510","2510"
"5313","2017-18","HB 2511","2511"
"5314","2017-18","SHB 2511","2511"
"5315","2017-18","HB 2512","2512"
"5316","2017-18","HB 2513","2513"
"5317","2017-18","HB 2514","2514"
"5318","2017-18","SHB 2514","2514"
"5319","2017-18","HB 2515","2515"
"5320","2017-18","SHB 2515","2515"
"5321","2017-18","HB 2516","2516"
"5322","2017-18","SHB 2516","2516"
"5323","2017-18","HB 2517","2517"
"5324","2017-18","HB 2518","2518"
"5325","2017-18","EHB 2519","2519"
"5326","2017-18","HB 2520","2520"
"5327","2017-18","HB 2521","2521"
"5328","2017-18","HB 2522","2522"
"5329","2017-18","SHB 2522","2522"
"5330","2017-18","HB 2523","2523"
"5331","2017-18","HB 2524","2524"
"5332","2017-18","HB 2525","2525"
"5333","2017-18","HB 2526","2526"
"5334","2017-18","HB 2527","2527"
"5335","2017-18","HB 2528","2528"
"5336","2017-18","SHB 2528","2528"
