,biennium,committee,name,isChair,isVice,X
2613,2011-12,House Committee on Health Care & Wellness,Jim Moeller,0,0,NA
2614,2011-12,House Committee on Health Care & Wellness,Kevin Van De Wege,0,0,NA
2615,2011-12,House Committee on Higher Education,Larry Haler,0,0,NA
2616,2011-12,House Committee on Higher Education,Larry Seaquist,1,0,NA
2617,2011-12,House Committee on Higher Education,Reuven Carlyle,0,1,NA
2618,2011-12,House Committee on Higher Education,Kevin Parker,0,0,NA
2619,2011-12,House Committee on Higher Education,Katrina Asay,0,0,NA
2620,2011-12,House Committee on Higher Education,Vincent Buys,0,0,NA
2621,2011-12,House Committee on Higher Education,Larry Crouse,0,0,NA
2622,2011-12,House Committee on Higher Education,Susan Fagan,0,0,NA
2623,2011-12,House Committee on Higher Education,Bob Hasegawa,0,0,NA
2624,2011-12,House Committee on Higher Education,Jim Jacks,0,0,NA
2625,2011-12,House Committee on Higher Education,Gerry Pollet,0,0,NA
2626,2011-12,House Committee on Higher Education,Tim Probst,0,0,NA
2627,2011-12,House Committee on Higher Education,Chris Reykdal,0,0,NA
2628,2011-12,House Committee on Higher Education,Mike Sells,0,0,NA
2629,2011-12,House Committee on Higher Education,Larry Springer,0,0,NA
2630,2011-12,House Committee on Higher Education,Judy Warnick,0,0,NA
2631,2011-12,House Committee on Higher Education,Sharon Wylie,0,0,NA
2632,2011-12,House Committee on Higher Education,Hans Zeiger,0,0,NA
2633,2011-12,House Committee on Judiciary,Jamie Pedersen,1,0,NA
2634,2011-12,House Committee on Judiciary,Roger Goodman,0,1,NA
2635,2011-12,House Committee on Judiciary,Jay Rodne,0,0,NA
2636,2011-12,House Committee on Judiciary,Matt Shea,0,0,NA
2637,2011-12,House Committee on Judiciary,Bruce Chandler,0,0,NA
2638,2011-12,House Committee on Judiciary,Deb Eddy,0,0,NA
2639,2011-12,House Committee on Judiciary,David Frockt,0,0,NA
2640,2011-12,House Committee on Judiciary,Drew Hansen,0,0,NA
2641,2011-12,House Committee on Judiciary,Steve Kirby,0,0,NA
2642,2011-12,House Committee on Judiciary,Brad Klippert,0,0,NA
2643,2011-12,House Committee on Judiciary,Terry Nealey,0,0,NA
2644,2011-12,House Committee on Judiciary,Tina Orwall,0,0,NA
2645,2011-12,House Committee on Judiciary,Ann Rivers,0,0,NA
2646,2011-12,House Committee on Judiciary,Mary Helen Roberts,0,0,NA
2647,2011-12,House Committee on Labor & Workforce Development,Mike Sells,1,0,NA
2648,2011-12,House Committee on Labor & Workforce Development,Chris Reykdal,0,1,NA
2649,2011-12,House Committee on Labor & Workforce Development,Cary Condotta,0,0,NA
2650,2011-12,House Committee on Labor & Workforce Development,Matt Shea,0,0,NA
2651,2011-12,House Committee on Labor & Workforce Development,Susan Fagan,0,0,NA
2652,2011-12,House Committee on Labor & Workforce Development,Tami Green,0,0,NA
2653,2011-12,House Committee on Labor & Workforce Development,Phyllis Gutierrez Kenney,0,0,NA
2654,2011-12,House Committee on Labor & Workforce Development,Mark Miloscia,0,0,NA
2655,2011-12,House Committee on Labor & Workforce Development,Jim Moeller,0,0,NA
2656,2011-12,House Committee on Labor & Workforce Development,Timm Ormsby,0,0,NA
2657,2011-12,House Committee on Labor & Workforce Development,Mary Helen Roberts,0,0,NA
2658,2011-12,House Committee on Labor & Workforce Development,David Taylor,0,0,NA
2659,2011-12,House Committee on Labor & Workforce Development,Judy Warnick,0,0,NA
2660,2011-12,House Committee on Local Government,Dean Takko,1,0,NA
2661,2011-12,House Committee on Local Government,Joe Fitzgibbon,0,0,NA
2662,2011-12,House Committee on Local Government,Jan Angel,0,0,NA
2663,2011-12,House Committee on Local Government,Jason Overstreet,0,0,NA
2664,2011-12,House Committee on Local Government,Katrina Asay,0,0,NA
2665,2011-12,House Committee on Local Government,Jay Rodne,0,0,NA
2666,2011-12,House Committee on Local Government,Norma Smith,0,0,NA
2667,2011-12,House Committee on Local Government,Larry Springer,0,0,NA
2668,2011-12,House Committee on Local Government,Steve Tharinger,0,1,NA
2669,2011-12,House Committee on Local Government,Dave Upthegrove,0,0,NA
2670,2011-12,House Committee on Public Safety & Emergency Preparedness,Christopher Hurst,1,0,NA
2671,2011-12,House Committee on Public Safety & Emergency Preparedness,Connie Ladenburg,0,1,NA
2672,2011-12,House Committee on Public Safety & Emergency Preparedness,Kirk Pearson,0,0,NA
2673,2011-12,House Committee on Public Safety & Emergency Preparedness,Brad Klippert,0,0,NA
2674,2011-12,House Committee on Public Safety & Emergency Preparedness,Sherry Appleton,0,0,NA
2675,2011-12,House Committee on Public Safety & Emergency Preparedness,Mike Armstrong,0,0,NA
2676,2011-12,House Committee on Public Safety & Emergency Preparedness,Roger Goodman,0,0,NA
2677,2011-12,House Committee on Public Safety & Emergency Preparedness,Mike Hope,0,0,NA
2678,2011-12,House Committee on Public Safety & Emergency Preparedness,Steve Kirby,0,0,NA
2679,2011-12,House Committee on Public Safety & Emergency Preparedness,Luis Moscoso,0,0,NA
2680,2011-12,House Committee on Public Safety & Emergency Preparedness,Charles Ross,0,0,NA
2681,2011-12,House Committee on Rules,Frank Chopp,1,0,NA
2682,2011-12,House Committee on Rules,Richard DeBolt,0,0,NA
2683,2011-12,House Committee on Rules,Jan Angel,0,0,NA
2684,2011-12,House Committee on Rules,Mike Armstrong,0,0,NA
2685,2011-12,House Committee on Rules,Barbara Bailey,0,0,NA
2686,2011-12,House Committee on Rules,Cathy Dahlquist,0,0,NA
2687,2011-12,House Committee on Rules,Deb Eddy,0,0,NA
2688,2011-12,House Committee on Rules,David Frockt,0,0,NA
2689,2011-12,House Committee on Rules,Roger Goodman,0,0,NA
2690,2011-12,House Committee on Rules,Tami Green,0,0,NA
2691,2011-12,House Committee on Rules,Bob Hasegawa,0,0,NA
2692,2011-12,House Committee on Rules,Bill Hinkle,0,0,NA
2693,2011-12,House Committee on Rules,Norm Johnson,0,0,NA
2694,2011-12,House Committee on Rules,Troy Kelley,0,0,NA
2695,2011-12,House Committee on Rules,Joel Kretz,0,0,NA
2696,2011-12,House Committee on Rules,Dan Kristiansen,0,0,NA
2697,2011-12,House Committee on Rules,Marcie Maxwell,0,0,NA
2698,2011-12,House Committee on Rules,Jim Moeller,0,0,NA
2699,2011-12,House Committee on Rules,Tina Orwall,0,0,NA
2700,2011-12,House Committee on Rules,Eric Pettigrew,0,0,NA
2701,2011-12,House Committee on Rules,Tim Probst,0,0,NA
2702,2011-12,House Committee on Rules,Ann Rivers,0,0,NA
2703,2011-12,House Committee on Rules,Cindy Ryu,0,0,NA
2704,2011-12,House Committee on Rules,Joe Schmick,0,0,NA
2705,2011-12,House Committee on Rules,Shelly Short,0,0,NA
2706,2011-12,House Committee on Rules,Larry Springer,0,0,NA
2707,2011-12,House Committee on Rules,Pat Sullivan,0,0,NA
2708,2011-12,House Committee on Rules,Kevin Van De Wege,0,0,NA
2709,2011-12,House Committee on Rules,Judy Warnick,0,0,NA
2710,2011-12,House Committee on State Government & Tribal Affairs,Sam Hunt,1,0,NA
2711,2011-12,House Committee on State Government & Tribal Affairs,Sherry Appleton,0,1,NA
2712,2011-12,House Committee on State Government & Tribal Affairs,David Taylor,0,0,NA
2713,2011-12,House Committee on State Government & Tribal Affairs,Jason Overstreet,0,0,NA
2714,2011-12,House Committee on State Government & Tribal Affairs,Gary Alexander,0,0,NA
2715,2011-12,House Committee on State Government & Tribal Affairs,Cary Condotta,0,0,NA
2716,2011-12,House Committee on State Government & Tribal Affairs,Jeannie Darneille,0,0,NA
2717,2011-12,House Committee on State Government & Tribal Affairs,Hans Dunshee,0,0,NA
2718,2011-12,House Committee on State Government & Tribal Affairs,Christopher Hurst,0,0,NA
2719,2011-12,House Committee on State Government & Tribal Affairs,John McCoy,0,0,NA
2720,2011-12,House Committee on State Government & Tribal Affairs,Mark Miloscia,0,0,NA
2721,2011-12,"House Committee on Technology, Energy & Communications",John McCoy,1,0,NA
2722,2011-12,"House Committee on Technology, Energy & Communications",Deb Eddy,0,0,NA
2723,2011-12,"House Committee on Technology, Energy & Communications",David Frockt,0,0,NA
2724,2011-12,"House Committee on Technology, Energy & Communications",Jim Jacks,0,1,NA
2725,2011-12,"House Committee on Technology, Energy & Communications",Larry Crouse,0,0,NA
2726,2011-12,"House Committee on Technology, Energy & Communications",Shelly Short,0,0,NA
2727,2011-12,"House Committee on Technology, Energy & Communications",Glenn Anderson,0,0,NA
2728,2011-12,"House Committee on Technology, Energy & Communications",Andy Billig,0,0,NA
2729,2011-12,"House Committee on Technology, Energy & Communications",Reuven Carlyle,0,0,NA
2730,2011-12,"House Committee on Technology, Energy & Communications",Cathy Dahlquist,0,0,NA
2731,2011-12,"House Committee on Technology, Energy & Communications",Larry Haler,0,0,NA
2732,2011-12,"House Committee on Technology, Energy & Communications",Paul Harris,0,0,NA
2733,2011-12,"House Committee on Technology, Energy & Communications",Bob Hasegawa,0,0,NA
2734,2011-12,"House Committee on Technology, Energy & Communications",Zack Hudgins,0,0,NA
2735,2011-12,"House Committee on Technology, Energy & Communications",Troy Kelley,0,0,NA
2736,2011-12,"House Committee on Technology, Energy & Communications",Dan Kristiansen,0,0,NA
2737,2011-12,"House Committee on Technology, Energy & Communications",Marko Liias,0,0,NA
2738,2011-12,"House Committee on Technology, Energy & Communications",Jim McCune,0,0,NA
2739,2011-12,"House Committee on Technology, Energy & Communications",Jeff Morris,0,0,NA
2740,2011-12,"House Committee on Technology, Energy & Communications",Terry Nealey,0,0,NA
2741,2011-12,"House Committee on Technology, Energy & Communications",Sharon Wylie,0,0,NA
2742,2011-12,House Committee on Transportation,Judy Clibborn,1,0,NA
2743,2011-12,House Committee on Transportation,Andy Billig,0,1,NA
2744,2011-12,House Committee on Transportation,Marko Liias,0,0,NA
2745,2011-12,House Committee on Transportation,Mike Armstrong,0,0,NA
2746,2011-12,House Committee on Transportation,Mark Hargrove,0,0,NA
2747,2011-12,House Committee on Transportation,Jan Angel,0,0,NA
2748,2011-12,House Committee on Transportation,Katrina Asay,0,0,NA
2749,2011-12,House Committee on Transportation,Deb Eddy,0,0,NA
2750,2011-12,House Committee on Transportation,Fred Finn,0,0,NA
2751,2011-12,House Committee on Transportation,Joe Fitzgibbon,0,0,NA
2752,2011-12,House Committee on Transportation,Drew Hansen,0,0,NA
2753,2011-12,House Committee on Transportation,Laurie Jinkins,0,0,NA
2754,2011-12,House Committee on Transportation,Norm Johnson,0,0,NA
2755,2011-12,House Committee on Transportation,Brad Klippert,0,0,NA
2756,2011-12,House Committee on Transportation,Dan Kristiansen,0,0,NA
2757,2011-12,House Committee on Transportation,Connie Ladenburg,0,0,NA
2758,2011-12,House Committee on Transportation,Jim McCune,0,0,NA
2759,2011-12,House Committee on Transportation,Jim Moeller,0,0,NA
2760,2011-12,House Committee on Transportation,Jeff Morris,0,0,NA
2761,2011-12,House Committee on Transportation,Luis Moscoso,0,0,NA
2762,2011-12,House Committee on Transportation,Jason Overstreet,0,0,NA
2763,2011-12,House Committee on Transportation,Liz Pike,0,0,NA
2764,2011-12,House Committee on Transportation,Chris Reykdal,0,0,NA
2765,2011-12,House Committee on Transportation,Ann Rivers,0,0,NA
2766,2011-12,House Committee on Transportation,Jay Rodne,0,0,NA
2767,2011-12,House Committee on Transportation,Christine Rolfes,0,0,NA
2768,2011-12,House Committee on Transportation,Cindy Ryu,0,0,NA
2769,2011-12,House Committee on Transportation,Matt Shea,0,0,NA
2770,2011-12,House Committee on Transportation,Dean Takko,0,0,NA
2771,2011-12,House Committee on Transportation,Dave Upthegrove,0,0,NA
2772,2011-12,House Committee on Transportation,Hans Zeiger,0,0,NA
2773,2011-12,House Committee on Ways & Means,Ross Hunter,1,0,NA
2774,2011-12,House Committee on Ways & Means,Jeannie Darneille,0,1,NA
2775,2011-12,House Committee on Ways & Means,Bob Hasegawa,0,0,NA
2776,2011-12,House Committee on Ways & Means,Gary Alexander,0,0,NA
2777,2011-12,House Committee on Ways & Means,Barbara Bailey,0,0,NA
2778,2011-12,House Committee on Ways & Means,Bruce Dammeier,0,0,NA
2779,2011-12,House Committee on Ways & Means,Ed Orcutt,0,0,NA
2780,2011-12,House Committee on Ways & Means,Reuven Carlyle,0,0,NA
2781,2011-12,House Committee on Ways & Means,Bruce Chandler,0,0,NA
2782,2011-12,House Committee on Ways & Means,Eileen Cody,0,0,NA
2783,2011-12,House Committee on Ways & Means,Mary Lou Dickerson,0,0,NA
2784,2011-12,House Committee on Ways & Means,Kathy Haigh,0,0,NA
2785,2011-12,House Committee on Ways & Means,Larry Haler,0,0,NA
2786,2011-12,House Committee on Ways & Means,Bill Hinkle,0,0,NA
2787,2011-12,House Committee on Ways & Means,Zack Hudgins,0,0,NA
2788,2011-12,House Committee on Ways & Means,Sam Hunt,0,0,NA
2789,2011-12,House Committee on Ways & Means,Ruth Kagi,0,0,NA
2790,2011-12,House Committee on Ways & Means,Phyllis Gutierrez Kenney,0,0,NA
2791,2011-12,House Committee on Ways & Means,Timm Ormsby,0,0,NA
2792,2011-12,House Committee on Ways & Means,Kevin Parker,0,0,NA
2793,2011-12,House Committee on Ways & Means,Eric Pettigrew,0,0,NA
2794,2011-12,House Committee on Ways & Means,Charles Ross,0,0,NA
2795,2011-12,House Committee on Ways & Means,Joe Schmick,0,0,NA
2796,2011-12,House Committee on Ways & Means,Larry Seaquist,0,0,NA
2797,2011-12,House Committee on Ways & Means,Larry Springer,0,0,NA
2798,2011-12,House Committee on Ways & Means,Pat Sullivan,0,0,NA
2799,2011-12,House Committee on Ways & Means,J.T. Wilcox,0,0,NA
2800,2011-12,Senate Committee on Agriculture & Rural Economic Development,Brian Hatfield,1,0,NA
2801,2011-12,Senate Committee on Agriculture & Rural Economic Development,Paull Shin,0,1,NA
2802,2011-12,Senate Committee on Agriculture & Rural Economic Development,Randi Becker,0,0,NA
2803,2011-12,Senate Committee on Agriculture & Rural Economic Development,Jerome Delvin,0,0,NA
2804,2011-12,Senate Committee on Agriculture & Rural Economic Development,Mary Margaret Haugen,0,0,NA
2805,2011-12,Senate Committee on Agriculture & Rural Economic Development,Steve Hobbs,0,0,NA
2806,2011-12,Senate Committee on Agriculture & Rural Economic Development,Jim Honeyford,0,0,NA
2807,2011-12,Senate Committee on Agriculture & Rural Economic Development,Mark Schoesler,0,0,NA
2808,2011-12,"Senate Committee on Agriculture, Water & Rural Economic Development",Brian Hatfield,0,0,NA
2809,2011-12,"Senate Committee on Agriculture, Water & Rural Economic Development",Paull Shin,0,0,NA
2810,2011-12,"Senate Committee on Agriculture, Water & Rural Economic Development",Jim Honeyford,0,0,NA
2811,2011-12,"Senate Committee on Agriculture, Water & Rural Economic Development",Randi Becker,0,0,NA
2812,2011-12,"Senate Committee on Agriculture, Water & Rural Economic Development",Jerome Delvin,0,0,NA
2813,2011-12,"Senate Committee on Agriculture, Water & Rural Economic Development",Mary Margaret Haugen,0,0,NA
2814,2011-12,"Senate Committee on Agriculture, Water & Rural Economic Development",Steve Hobbs,0,0,NA
2815,2011-12,"Senate Committee on Agriculture, Water & Rural Economic Development",Mark Schoesler,0,0,NA
2816,2011-12,Senate Committee on Early Learning & K-12 Education,Rosemary McAuliffe,1,0,NA
2817,2011-12,Senate Committee on Early Learning & K-12 Education,Christine Rolfes,0,0,NA
2818,2011-12,Senate Committee on Early Learning & K-12 Education,Steve Litzow,0,0,NA
2819,2011-12,Senate Committee on Early Learning & K-12 Education,Tracey Eide,0,0,NA
2820,2011-12,Senate Committee on Early Learning & K-12 Education,Joe Fain,0,0,NA
2821,2011-12,Senate Committee on Early Learning & K-12 Education,Nick Harper,0,1,NA
2822,2011-12,Senate Committee on Early Learning & K-12 Education,Andy Hill,0,0,NA
2823,2011-12,Senate Committee on Early Learning & K-12 Education,Steve Hobbs,0,0,NA
2824,2011-12,Senate Committee on Early Learning & K-12 Education,Curtis King,0,0,NA
2825,2011-12,Senate Committee on Early Learning & K-12 Education,Sharon Nelson,0,0,NA
2826,2011-12,Senate Committee on Early Learning & K-12 Education,Phil Rockefeller,0,0,NA
2827,2011-12,Senate Committee on Early Learning & K-12 Education,Rodney Tom,0,0,NA
2828,2011-12,"Senate Committee on Economic Development, Trade & Innovation",Jim Kastama,1,0,NA
2829,2011-12,"Senate Committee on Economic Development, Trade & Innovation",Maralyn Chase,0,1,NA
2830,2011-12,"Senate Committee on Economic Development, Trade & Innovation",Michael Baumgartner,0,0,NA
2831,2011-12,"Senate Committee on Economic Development, Trade & Innovation",Doug Ericksen,0,0,NA
2832,2011-12,"Senate Committee on Economic Development, Trade & Innovation",Brian Hatfield,0,0,NA
2833,2011-12,"Senate Committee on Economic Development, Trade & Innovation",Jan_a Holmquist Newbry,0,0,NA
2834,2011-12,"Senate Committee on Economic Development, Trade & Innovation",Derek Kilmer,0,0,NA
2835,2011-12,"Senate Committee on Economic Development, Trade & Innovation",Paull Shin,0,0,NA
2836,2011-12,"Senate Committee on Economic Development, Trade & Innovation",Joseph Zarelli,0,0,NA
2837,2011-12,"Senate Committee on Energy, Natural Resources & Marine Waters",Kevin Ranker,0,0,NA
2838,2011-12,"Senate Committee on Energy, Natural Resources & Marine Waters",Debbie Regala,0,0,NA
2839,2011-12,"Senate Committee on Energy, Natural Resources & Marine Waters",Jerome Delvin,0,0,NA
2840,2011-12,"Senate Committee on Energy, Natural Resources & Marine Waters",Bob Morton,0,0,NA
2841,2011-12,"Senate Committee on Energy, Natural Resources & Marine Waters",Karen Fraser,0,0,NA
2842,2011-12,"Senate Committee on Energy, Natural Resources & Marine Waters",James Hargrove,0,0,NA
2843,2011-12,"Senate Committee on Energy, Natural Resources & Marine Waters",Ed Murray,0,0,NA
2844,2011-12,"Senate Committee on Energy, Natural Resources & Marine Waters",Val Stevens,0,0,NA
2845,2011-12,"Senate Committee on Energy, Natural Resources & Marine Waters",Dan Swecker,0,0,NA
2846,2011-12,Senate Committee on Environment,Sharon Nelson,0,0,NA
2847,2011-12,Senate Committee on Environment,Christine Rolfes,0,0,NA
2848,2011-12,Senate Committee on Environment,Doug Ericksen,0,0,NA
2849,2011-12,Senate Committee on Environment,Maralyn Chase,0,0,NA
2850,2011-12,Senate Committee on Environment,Karen Fraser,0,0,NA
2851,2011-12,Senate Committee on Environment,Jan_a Holmquist Newbry,0,0,NA
2852,2011-12,Senate Committee on Environment,Jim Honeyford,0,0,NA
2853,2011-12,Senate Committee on Environment,Bob Morton,0,0,NA
2854,2011-12,Senate Committee on Environment,Craig Pridemore,0,0,NA
2855,2011-12,Senate Committee on Environment,Tim Sheldon,0,0,NA
2856,2011-12,"Senate Committee on Environment, Water & Energy",Sharon Nelson,0,1,NA
2857,2011-12,"Senate Committee on Environment, Water & Energy",Phil Rockefeller,1,0,NA
2858,2011-12,"Senate Committee on Environment, Water & Energy",Christine Rolfes,0,0,NA
2859,2011-12,"Senate Committee on Environment, Water & Energy",Jim Honeyford,0,0,NA
2860,2011-12,"Senate Committee on Environment, Water & Energy",Maralyn Chase,0,0,NA
2861,2011-12,"Senate Committee on Environment, Water & Energy",Jerome Delvin,0,0,NA
2862,2011-12,"Senate Committee on Environment, Water & Energy",Karen Fraser,0,0,NA
2863,2011-12,"Senate Committee on Environment, Water & Energy",Jan_a Holmquist Newbry,0,0,NA
2864,2011-12,"Senate Committee on Environment, Water & Energy",Bob Morton,0,0,NA
2865,2011-12,"Senate Committee on Environment, Water & Energy",Kevin Ranker,0,0,NA
2866,2011-12,"Senate Committee on Financial Institutions, Housing & Insurance",Steve Hobbs,1,0,NA
2867,2011-12,"Senate Committee on Financial Institutions, Housing & Insurance",Margarita Prentice,0,1,NA
2868,2011-12,"Senate Committee on Financial Institutions, Housing & Insurance",Don Benton,0,0,NA
2869,2011-12,"Senate Committee on Financial Institutions, Housing & Insurance",Joe Fain,0,0,NA
2870,2011-12,"Senate Committee on Financial Institutions, Housing & Insurance",Mary Margaret Haugen,0,0,NA
2871,2011-12,"Senate Committee on Financial Institutions, Housing & Insurance",Karen Keiser,0,0,NA
2872,2011-12,"Senate Committee on Financial Institutions, Housing & Insurance",Steve Litzow,0,0,NA
2873,2011-12,"Senate Committee on Government Operations, Tribal Relations & Elections",Craig Pridemore,1,0,NA
2874,2011-12,"Senate Committee on Government Operations, Tribal Relations & Elections",Margarita Prentice,0,1,NA
2875,2011-12,"Senate Committee on Government Operations, Tribal Relations & Elections",Dan Swecker,0,0,NA
2876,2011-12,"Senate Committee on Government Operations, Tribal Relations & Elections",Don Benton,0,0,NA
2877,2011-12,"Senate Committee on Government Operations, Tribal Relations & Elections",Maralyn Chase,0,0,NA
2878,2011-12,"Senate Committee on Government Operations, Tribal Relations & Elections",Sharon Nelson,0,0,NA
2879,2011-12,"Senate Committee on Government Operations, Tribal Relations & Elections",Pam Roach,0,0,NA
2880,2011-12,Senate Committee on Health & Long-Term Care,Karen Keiser,1,0,NA
2881,2011-12,Senate Committee on Health & Long-Term Care,Steve Conway,0,1,NA
2882,2011-12,Senate Committee on Health & Long-Term Care,Randi Becker,0,0,NA
2883,2011-12,Senate Committee on Health & Long-Term Care,Mike Carrell,0,0,NA
2884,2011-12,Senate Committee on Health & Long-Term Care,David Frockt,0,0,NA
2885,2011-12,Senate Committee on Health & Long-Term Care,Adam Kline,0,0,NA
2886,2011-12,Senate Committee on Health & Long-Term Care,Ed Murray,0,0,NA
2887,2011-12,Senate Committee on Health & Long-Term Care,Linda Evans Parlette,0,0,NA
2888,2011-12,Senate Committee on Health & Long-Term Care,Cheryl Pflug,0,0,NA
2889,2011-12,Senate Committee on Health & Long-Term Care,Craig Pridemore,0,0,NA
2890,2011-12,Senate Committee on Higher Education & Workforce Development,Rodney Tom,1,0,NA
2891,2011-12,Senate Committee on Higher Education & Workforce Development,Paull Shin,0,1,NA
2892,2011-12,Senate Committee on Higher Education & Workforce Development,Andy Hill,0,0,NA
2893,2011-12,Senate Committee on Higher Education & Workforce Development,Michael Baumgartner,0,0,NA
2894,2011-12,Senate Committee on Higher Education & Workforce Development,Randi Becker,0,0,NA
2895,2011-12,Senate Committee on Higher Education & Workforce Development,Doug Ericksen,0,0,NA
2896,2011-12,Senate Committee on Higher Education & Workforce Development,David Frockt,0,0,NA
2897,2011-12,Senate Committee on Higher Education & Workforce Development,Jim Kastama,0,0,NA
2898,2011-12,Senate Committee on Higher Education & Workforce Development,Derek Kilmer,0,0,NA
2899,2011-12,Senate Committee on Higher Education & Workforce Development,Val Stevens,0,0,NA
2900,2011-12,Senate Committee on Higher Education & Workforce Development,Scott White,0,0,NA
2901,2011-12,Senate Committee on Human Services & Corrections,James Hargrove,1,0,NA
2902,2011-12,Senate Committee on Human Services & Corrections,Debbie Regala,0,1,NA
2903,2011-12,Senate Committee on Human Services & Corrections,Val Stevens,0,0,NA
2904,2011-12,Senate Committee on Human Services & Corrections,Jeff Baxter,0,0,NA
2905,2011-12,Senate Committee on Human Services & Corrections,Mike Carrell,0,0,NA
2906,2011-12,Senate Committee on Human Services & Corrections,Nick Harper,0,0,NA
2907,2011-12,Senate Committee on Human Services & Corrections,Rosemary McAuliffe,0,0,NA
2908,2011-12,Senate Committee on Human Services & Corrections,Mike Padden,0,0,NA
2909,2011-12,Senate Committee on Judiciary,Adam Kline,1,0,NA
2910,2011-12,Senate Committee on Judiciary,Nick Harper,0,1,NA
2911,2011-12,Senate Committee on Judiciary,Cheryl Pflug,0,0,NA
2912,2011-12,Senate Committee on Judiciary,Jeff Baxter,0,0,NA
2913,2011-12,Senate Committee on Judiciary,Mike Carrell,0,0,NA
2914,2011-12,Senate Committee on Judiciary,James Hargrove,0,0,NA
2915,2011-12,Senate Committee on Judiciary,Jeanne Kohl-Welles,0,0,NA
2916,2011-12,Senate Committee on Judiciary,Mike Padden,0,0,NA
2917,2011-12,Senate Committee on Judiciary,Debbie Regala,0,0,NA
2918,2011-12,Senate Committee on Judiciary,Pam Roach,0,0,NA
2919,2011-12,"Senate Committee on Labor, Commerce & Consumer Protection",Jeanne Kohl-Welles,1,0,NA
2920,2011-12,"Senate Committee on Labor, Commerce & Consumer Protection",Steve Conway,0,1,NA
2921,2011-12,"Senate Committee on Labor, Commerce & Consumer Protection",Jan_a Holmquist Newbry,0,0,NA
2922,2011-12,"Senate Committee on Labor, Commerce & Consumer Protection",Curtis King,0,0,NA
2923,2011-12,"Senate Committee on Labor, Commerce & Consumer Protection",Mike Hewitt,0,0,NA
2924,2011-12,"Senate Committee on Labor, Commerce & Consumer Protection",Karen Keiser,0,0,NA
2925,2011-12,"Senate Committee on Labor, Commerce & Consumer Protection",Adam Kline,0,0,NA
2926,2011-12,Senate Committee on Natural Resources & Marine Waters,Kevin Ranker,1,0,NA
2927,2011-12,Senate Committee on Natural Resources & Marine Waters,Debbie Regala,0,1,NA
2928,2011-12,Senate Committee on Natural Resources & Marine Waters,Bob Morton,0,0,NA
2929,2011-12,Senate Committee on Natural Resources & Marine Waters,Karen Fraser,0,0,NA
2930,2011-12,Senate Committee on Natural Resources & Marine Waters,James Hargrove,0,0,NA
2931,2011-12,Senate Committee on Natural Resources & Marine Waters,Val Stevens,0,0,NA
2932,2011-12,Senate Committee on Natural Resources & Marine Waters,Dan Swecker,0,0,NA
2933,2011-12,Senate Committee on Rules,Brad Owen,1,0,NA
2934,2011-12,Senate Committee on Rules,Margarita Prentice,0,1,NA
2935,2011-12,Senate Committee on Rules,Mike Hewitt,0,0,NA
2936,2011-12,Senate Committee on Rules,Don Benton,0,0,NA
2937,2011-12,Senate Committee on Rules,Lisa Brown,0,0,NA
2938,2011-12,Senate Committee on Rules,Mike Carrell,0,0,NA
2939,2011-12,Senate Committee on Rules,Steve Conway,0,0,NA
2940,2011-12,Senate Committee on Rules,Tracey Eide,0,0,NA
2941,2011-12,Senate Committee on Rules,Karen Fraser,0,0,NA
2942,2011-12,Senate Committee on Rules,Nick Harper,0,0,NA
2943,2011-12,Senate Committee on Rules,Mary Margaret Haugen,0,0,NA
2944,2011-12,Senate Committee on Rules,Karen Keiser,0,0,NA
2945,2011-12,Senate Committee on Rules,Curtis King,0,0,NA
2946,2011-12,Senate Committee on Rules,Adam Kline,0,0,NA
2947,2011-12,Senate Committee on Rules,Jeanne Kohl-Welles,0,0,NA
2948,2011-12,Senate Committee on Rules,Rosemary McAuliffe,0,0,NA
2949,2011-12,Senate Committee on Rules,Linda Evans Parlette,0,0,NA
2950,2011-12,Senate Committee on Rules,Cheryl Pflug,0,0,NA
2951,2011-12,Senate Committee on Rules,Debbie Regala,0,0,NA
2952,2011-12,Senate Committee on Rules,Phil Rockefeller,0,0,NA
2953,2011-12,Senate Committee on Rules,Mark Schoesler,0,0,NA
2954,2011-12,Senate Committee on Rules,Val Stevens,0,0,NA
2955,2011-12,Senate Committee on Rules,Scott White,0,0,NA
2956,2011-12,Senate Committee on Rules,Joseph Zarelli,0,0,NA
2957,2011-12,Senate Committee on Transportation,Mary Margaret Haugen,1,0,NA
2958,2011-12,Senate Committee on Transportation,Tracey Eide,0,0,NA
2959,2011-12,Senate Committee on Transportation,Scott White,0,1,NA
2960,2011-12,Senate Committee on Transportation,Curtis King,0,0,NA
2961,2011-12,Senate Committee on Transportation,Joe Fain,0,0,NA
2962,2011-12,Senate Committee on Transportation,Jerome Delvin,0,0,NA
2963,2011-12,Senate Committee on Transportation,Doug Ericksen,0,0,NA
2964,2011-12,Senate Committee on Transportation,David Frockt,0,0,NA
2965,2011-12,Senate Committee on Transportation,Andy Hill,0,0,NA
2966,2011-12,Senate Committee on Transportation,Steve Hobbs,0,0,NA
2967,2011-12,Senate Committee on Transportation,Steve Litzow,0,0,NA
2968,2011-12,Senate Committee on Transportation,Sharon Nelson,0,0,NA
2969,2011-12,Senate Committee on Transportation,Margarita Prentice,0,0,NA
2970,2011-12,Senate Committee on Transportation,Kevin Ranker,0,0,NA
2971,2011-12,Senate Committee on Transportation,Christine Rolfes,0,0,NA
